Date,Close
23/06/2015,236.725006
24/06/2015,235.675003
25/06/2015,234.774994
26/06/2015,231.925003
29/06/2015,224.274994
30/06/2015,223.399994
01/07/2015,224.625
02/07/2015,227.074997
03/07/2015,226.375
06/07/2015,224.949997
07/07/2015,222.899994
08/07/2015,214.75
09/07/2015,210.899994
10/07/2015,219.449997
13/07/2015,220.024994
14/07/2015,219.175003
15/07/2015,221.625
16/07/2015,222.524994
17/07/2015,221.475006
20/07/2015,219.800003
21/07/2015,219.675003
22/07/2015,218.149994
23/07/2015,221
24/07/2015,223.024994
27/07/2015,218.975006
28/07/2015,214.774994
29/07/2015,210.899994
30/07/2015,211.274994
31/07/2015,216.175003
03/08/2015,220.949997
04/08/2015,220.149994
05/08/2015,224.699997
06/08/2015,228.199997
07/08/2015,228.175003
10/08/2015,228.375
11/08/2015,225.925003
12/08/2015,225.199997
13/08/2015,225.074997
14/08/2015,227.25
17/08/2015,230.324997
18/08/2015,230.574997
19/08/2015,230.600006
20/08/2015,229.800003
21/08/2015,227.925003
24/08/2015,214.425003
25/08/2015,221.524994
26/08/2015,224.699997
27/08/2015,227.399994
28/08/2015,234.050003
31/08/2015,224.725006
01/09/2015,226.199997
02/09/2015,227.625
03/09/2015,228.975006
04/09/2015,217.875
07/09/2015,216.350006
08/09/2015,217.449997
09/09/2015,218.475006
10/09/2015,222.024994
11/09/2015,222.199997
14/09/2015,223.375
15/09/2015,224
16/09/2015,220.925003
18/09/2015,217.5
21/09/2015,217.274994
22/09/2015,216.949997
23/09/2015,213.850006
24/09/2015,216.149994
28/09/2015,210.949997
29/09/2015,213.600006
30/09/2015,211.675003
01/10/2015,215.625
05/10/2015,220.324997
06/10/2015,222.425003
07/10/2015,227.725006
08/10/2015,231.699997
09/10/2015,227.449997
12/10/2015,223.649994
13/10/2015,224.649994
14/10/2015,221.949997
15/10/2015,220.975006
16/10/2015,221.475006
19/10/2015,221.475006
20/10/2015,219.425003
21/10/2015,217.675003
23/10/2015,217.375
26/10/2015,208.574997
27/10/2015,204.074997
28/10/2015,200.449997
29/10/2015,201.574997
30/10/2015,202.949997
02/11/2015,200.975006
03/11/2015,202.024994
04/11/2015,202.225006
05/11/2015,202.399994
06/11/2015,201.024994
09/11/2015,199.449997
10/11/2015,195.475006
13/11/2015,184.574997
16/11/2015,179.074997
17/11/2015,181.600006
18/11/2015,182.175003
19/11/2015,181.524994
20/11/2015,181.449997
23/11/2015,184.925003
24/11/2015,185.475006
26/11/2015,190.199997
27/11/2015,189.300003
30/11/2015,188.75
01/12/2015,194.149994
02/12/2015,192.875
03/12/2015,193.25
04/12/2015,197.25
07/12/2015,193.550003
08/12/2015,187.100006
09/12/2015,186.600006
10/12/2015,183.425003
11/12/2015,186.899994
14/12/2015,183.824997
15/12/2015,181.5
16/12/2015,188.100006
17/12/2015,188.324997
18/12/2015,187.574997
21/12/2015,188.024994
22/12/2015,187
23/12/2015,188.225006
24/12/2015,193.774994
28/12/2015,199.850006
29/12/2015,195.5
30/12/2015,196.449997
31/12/2015,191.5
01/01/2016,194.524994
04/01/2016,199.475006
05/01/2016,201.149994
06/01/2016,199.875
07/01/2016,194.199997
08/01/2016,196.925003
11/01/2016,188.125
12/01/2016,187.199997
13/01/2016,181.399994
14/01/2016,179.024994
15/01/2016,177.574997
18/01/2016,173.5
19/01/2016,171.574997
20/01/2016,169.925003
21/01/2016,166.850006
22/01/2016,172
25/01/2016,173.024994
27/01/2016,173.524994
28/01/2016,174.125
29/01/2016,175.774994
01/02/2016,178.024994
02/02/2016,173.699997
03/02/2016,169.949997
04/02/2016,170.774994
05/02/2016,170.75
08/02/2016,167.925003
09/02/2016,169.550003
10/02/2016,165.824997
11/02/2016,163.375
12/02/2016,157.875
15/02/2016,161.5
16/02/2016,159.25
17/02/2016,157.824997
18/02/2016,161.725006
19/02/2016,160.800003
22/02/2016,160.199997
23/02/2016,159.725006
24/02/2016,159.199997
25/02/2016,158.899994
26/02/2016,159.449997
29/02/2016,154.625
01/03/2016,150.725006
02/03/2016,153.300003
03/03/2016,154.375
04/03/2016,154.5
08/03/2016,155.649994
09/03/2016,154.875
10/03/2016,154.800003
11/03/2016,155.449997
14/03/2016,154.975006
15/03/2016,154.074997
16/03/2016,151.675003
17/03/2016,153.125
18/03/2016,156.675003
21/03/2016,158.824997
22/03/2016,158.699997
23/03/2016,158.550003
28/03/2016,157.524994
29/03/2016,156.274994
30/03/2016,157.550003
31/03/2016,156.5
01/04/2016,158.149994
04/04/2016,157.375
05/04/2016,156.850006
06/04/2016,159.350006
07/04/2016,159.024994
08/04/2016,158.574997
11/04/2016,158.75
12/04/2016,159.024994
13/04/2016,159.824997
18/04/2016,156.725006
20/04/2016,156.949997
21/04/2016,158.524994
22/04/2016,158.5
25/04/2016,158
26/04/2016,159.449997
27/04/2016,163.949997
28/04/2016,165.399994
29/04/2016,166.024994
02/05/2016,167.649994
03/05/2016,168.800003
04/05/2016,164.199997
05/05/2016,160.199997
06/05/2016,164.300003
09/05/2016,165.975006
10/05/2016,163.175003
11/05/2016,163.524994
12/05/2016,162.475006
13/05/2016,164.300003
16/05/2016,164.824997
17/05/2016,170.600006
18/05/2016,172.5
19/05/2016,170.5
20/05/2016,169.574997
23/05/2016,169.774994
