Date,Close
23/06/2015,19.65
24/06/2015,19.75
25/06/2015,20.049999
26/06/2015,19.85
29/06/2015,19.6
30/06/2015,19.6
01/07/2015,19.65
02/07/2015,19.549999
03/07/2015,19.6
06/07/2015,19.4
07/07/2015,19.4
08/07/2015,19.6
09/07/2015,19.4
10/07/2015,18.950001
13/07/2015,19.049999
14/07/2015,18.950001
15/07/2015,19.049999
16/07/2015,19.049999
17/07/2015,19.1
20/07/2015,19.049999
21/07/2015,19.200001
22/07/2015,19.049999
23/07/2015,18.950001
24/07/2015,18.9
27/07/2015,18.700001
28/07/2015,18.75
29/07/2015,18.9
30/07/2015,18.65
31/07/2015,18.9
03/08/2015,19
04/08/2015,19.049999
05/08/2015,19.049999
06/08/2015,18.950001
07/08/2015,18.85
10/08/2015,18.75
11/08/2015,18.5
12/08/2015,18.299999
13/08/2015,18
14/08/2015,18.1
17/08/2015,18.25
18/08/2015,18.35
19/08/2015,18.200001
20/08/2015,17.950001
21/08/2015,17.75
24/08/2015,16.049999
25/08/2015,16.35
26/08/2015,16.450001
27/08/2015,16.799999
28/08/2015,16.9
31/08/2015,16.450001
01/09/2015,16.049999
02/09/2015,16.049999
03/09/2015,16.450001
04/09/2015,16.15
07/09/2015,16
08/09/2015,16.200001
09/09/2015,16.700001
10/09/2015,16.1
11/09/2015,16.1
14/09/2015,16.1
15/09/2015,16.200001
16/09/2015,16.15
18/09/2015,16.65
21/09/2015,16.75
22/09/2015,16.65
23/09/2015,16.450001
24/09/2015,16.5
28/09/2015,16.35
29/09/2015,16.549999
30/09/2015,16.549999
01/10/2015,16.700001
05/10/2015,16.950001
06/10/2015,17.25
07/10/2015,17.200001
08/10/2015,17.15
09/10/2015,17.1
12/10/2015,17.5
13/10/2015,17.4
14/10/2015,17.35
15/10/2015,17.299999
16/10/2015,17.450001
19/10/2015,17.6
20/10/2015,18.049999
21/10/2015,18.1
23/10/2015,18.25
26/10/2015,18
27/10/2015,18.049999
28/10/2015,17.950001
29/10/2015,18.1
30/10/2015,18.15
02/11/2015,17.9
03/11/2015,17.950001
04/11/2015,17.950001
05/11/2015,17.85
06/11/2015,17.6
09/11/2015,17.799999
10/11/2015,18.25
13/11/2015,18.299999
16/11/2015,18.549999
17/11/2015,18.450001
18/11/2015,18.6
19/11/2015,18.950001
20/11/2015,19.049999
23/11/2015,19.049999
24/11/2015,18.950001
26/11/2015,18.85
27/11/2015,18.85
30/11/2015,19.299999
01/12/2015,19.950001
02/12/2015,20.200001
03/12/2015,19.9
04/12/2015,19.4
07/12/2015,19.65
08/12/2015,19
09/12/2015,18.700001
10/12/2015,19.299999
11/12/2015,18.950001
14/12/2015,18.75
15/12/2015,18.85
16/12/2015,19.15
17/12/2015,19.6
18/12/2015,19.75
21/12/2015,20.450001
22/12/2015,20.1
23/12/2015,20.049999
24/12/2015,20.049999
28/12/2015,20.1
29/12/2015,20.15
30/12/2015,20.049999
31/12/2015,21.049999
01/01/2016,21.200001
04/01/2016,21.5
05/01/2016,22
06/01/2016,21.85
07/01/2016,20.6
08/01/2016,21.1
11/01/2016,20.75
12/01/2016,20.6
13/01/2016,20.1
14/01/2016,20.15
15/01/2016,19.5
18/01/2016,19.15
19/01/2016,19.35
20/01/2016,18.799999
21/01/2016,19.049999
22/01/2016,19.549999
25/01/2016,19.450001
27/01/2016,19.950001
28/01/2016,20.1
29/01/2016,20.950001
01/02/2016,20.85
02/02/2016,20.6
03/02/2016,20
04/02/2016,20
05/02/2016,20.450001
08/02/2016,20.6
09/02/2016,20.65
10/02/2016,21.25
11/02/2016,19.9
12/02/2016,19.9
15/02/2016,20.450001
16/02/2016,20.15
17/02/2016,20.049999
18/02/2016,19.9
19/02/2016,20.049999
22/02/2016,20.450001
23/02/2016,20.450001
24/02/2016,20.15
25/02/2016,19.450001
26/02/2016,19.700001
29/02/2016,20.1
01/03/2016,20.450001
02/03/2016,20.799999
03/03/2016,21.049999
04/03/2016,20.950001
08/03/2016,20.9
09/03/2016,21.450001
10/03/2016,21.25
11/03/2016,21
14/03/2016,21.25
15/03/2016,21.25
16/03/2016,21.799999
17/03/2016,21.5
18/03/2016,22.25
21/03/2016,22.35
22/03/2016,22.15
23/03/2016,22.1
28/03/2016,21.799999
29/03/2016,21.9
30/03/2016,22.9
31/03/2016,24.15
01/04/2016,24.049999
04/04/2016,24.1
05/04/2016,22.799999
06/04/2016,23.200001
07/04/2016,23
08/04/2016,23.299999
11/04/2016,23.799999
12/04/2016,23.75
13/04/2016,23.9
18/04/2016,23.799999
20/04/2016,23.5
21/04/2016,23.15
22/04/2016,23.049999
25/04/2016,22.799999
26/04/2016,23.1
27/04/2016,21.549999
28/04/2016,21.1
29/04/2016,20.65
02/05/2016,21.049999
03/05/2016,20.700001
04/05/2016,20.5
05/05/2016,20.85
06/05/2016,21.200001
09/05/2016,21.1
10/05/2016,21.200001
11/05/2016,21.5
12/05/2016,21.4
13/05/2016,21.35
16/05/2016,21.4
17/05/2016,21.450001
18/05/2016,21.65
19/05/2016,21.4
20/05/2016,21.65
23/05/2016,21.799999
24/05/2016,22.049999
25/05/2016,22.299999
26/05/2016,22.65
27/05/2016,23.1
30/05/2016,22.75
31/05/2016,23.299999
01/06/2016,24.049999
02/06/2016,24.65
03/06/2016,24.700001
06/06/2016,23.950001
07/06/2016,24.1
08/06/2016,24.450001
09/06/2016,24.25
10/06/2016,24.15
13/06/2016,24.200001
14/06/2016,24.700001
15/06/2016,24.65
16/06/2016,25.049999
17/06/2016,25.299999
20/06/2016,24.950001
21/06/2016,24.9
22/06/2016,24.6
23/06/2016,24.4
24/06/2016,24.049999
27/06/2016,24.4
28/06/2016,24.9
29/06/2016,25
30/06/2016,25.200001
01/07/2016,24.950001
04/07/2016,25.75
05/07/2016,25.549999
07/07/2016,25.200001
08/07/2016,25.1
11/07/2016,25.35
12/07/2016,25.6
13/07/2016,25.25
14/07/2016,25.450001
15/07/2016,25.200001
18/07/2016,25.299999
19/07/2016,25
20/07/2016,25.1
21/07/2016,25.15
22/07/2016,25.450001
25/07/2016,25.25
26/07/2016,25.35
27/07/2016,25.1
28/07/2016,25.200001
29/07/2016,25.299999
01/08/2016,25.1
02/08/2016,24.9
03/08/2016,24.450001
04/08/2016,24.5
05/08/2016,24.950001
08/08/2016,24.950001
09/08/2016,25.549999
10/08/2016,25.9
11/08/2016,26.4
