Date,Close
01/12/2015,194.966995
02/12/2015,189.033005
03/12/2015,188.567001
04/12/2015,186.832993
07/12/2015,186.899994
08/12/2015,184.899994
09/12/2015,185.067001
10/12/2015,187.067001
11/12/2015,181.432999
14/12/2015,183.800003
15/12/2015,186.132996
16/12/2015,186.567001
17/12/2015,192.132996
18/12/2015,191.033005
21/12/2015,190.699997
22/12/2015,191.300003
23/12/2015,195
24/12/2015,195.067001
28/12/2015,193.300003
29/12/2015,197.800003
30/12/2015,195.766998
31/12/2015,195.432999
01/01/2016,198
04/01/2016,190.632996
05/01/2016,193.033005
06/01/2016,187.399994
07/01/2016,178.432999
08/01/2016,180.567001
11/01/2016,179.733002
12/01/2016,177.199997
13/01/2016,181.5
14/01/2016,174.600006
15/01/2016,167.667007
18/01/2016,161.332993
19/01/2016,166.067001
20/01/2016,168.399994
21/01/2016,165.199997
22/01/2016,171.100006
25/01/2016,172.667007
27/01/2016,174.5
28/01/2016,171.533005
29/01/2016,177.432999
01/02/2016,179.332993
02/02/2016,171.766998
03/02/2016,165.100006
04/02/2016,175.167007
05/02/2016,179.332993
08/02/2016,181.033005
09/02/2016,161.132996
10/02/2016,154.932999
11/02/2016,147.266998
12/02/2016,150.399994
15/02/2016,160.367004
16/02/2016,151.266998
17/02/2016,148.5
18/02/2016,148.932999
19/02/2016,149.733002
22/02/2016,146.667007
23/02/2016,141.667007
24/02/2016,141.432999
25/02/2016,140.533005
26/02/2016,147.067001
29/02/2016,151
01/03/2016,155.399994
02/03/2016,163.100006
03/03/2016,166.632996
04/03/2016,159.800003
08/03/2016,164.332993
09/03/2016,161.932999
10/03/2016,159.667007
11/03/2016,163.5
14/03/2016,166.533005
15/03/2016,163.5
16/03/2016,160.667007
17/03/2016,164.067001
18/03/2016,166.699997
21/03/2016,169.367004
22/03/2016,167.266998
23/03/2016,169.600006
28/03/2016,162.266998
29/03/2016,164.332993
30/03/2016,170.800003
31/03/2016,177.632996
01/04/2016,174.632996
04/04/2016,173.867004
05/04/2016,167.533005
06/04/2016,165.367004
07/04/2016,162.432999
08/04/2016,162.632996
11/04/2016,168.667007
12/04/2016,167.300003
13/04/2016,171.932999
18/04/2016,174.432999
20/04/2016,179.132996
21/04/2016,182.067001
22/04/2016,182.600006
25/04/2016,174.632996
26/04/2016,175.632996
27/04/2016,175.332993
28/04/2016,172.199997
29/04/2016,168.233002
02/05/2016,173.567001
03/05/2016,172.632996
04/05/2016,169.300003
05/05/2016,169.199997
06/05/2016,171.199997
09/05/2016,170.567001
10/05/2016,168.699997
11/05/2016,170.466995
12/05/2016,178.132996
13/05/2016,175.567001
16/05/2016,178.600006
17/05/2016,193.600006
18/05/2016,184.067001
19/05/2016,180.766998
20/05/2016,178.567001
23/05/2016,176.033005
24/05/2016,170.966995
25/05/2016,177.132996
26/05/2016,182.399994
27/05/2016,186.167007
30/05/2016,189.5
31/05/2016,189.832993
01/06/2016,195.167007
02/06/2016,193.899994
03/06/2016,183.932999
06/06/2016,186.966995
07/06/2016,191.399994
08/06/2016,193.632996
09/06/2016,193.067001
10/06/2016,192.5
13/06/2016,190.867004
14/06/2016,193.533005
15/06/2016,195.899994
16/06/2016,195.100006
17/06/2016,193.800003
20/06/2016,196.899994
21/06/2016,200.899994
22/06/2016,201.867004
23/06/2016,201.332993
24/06/2016,183.667007
27/06/2016,181.932999
28/06/2016,185.399994
29/06/2016,184.600006
30/06/2016,193.399994
01/07/2016,191.567001
04/07/2016,193.432999
05/07/2016,190.100006
07/07/2016,184.867004
08/07/2016,186.300003
11/07/2016,186.600006
12/07/2016,195.367004
13/07/2016,196.867004
14/07/2016,197.800003
15/07/2016,201.533005
18/07/2016,197.867004
19/07/2016,201.300003
20/07/2016,206
21/07/2016,205.899994
22/07/2016,209.733002
25/07/2016,212.867004
26/07/2016,210.867004
27/07/2016,214.800003
28/07/2016,218.733002
29/07/2016,220.932999
01/08/2016,227.132996
02/08/2016,230.800003
03/08/2016,219.600006
04/08/2016,232.266998
05/08/2016,234
08/08/2016,233.600006
09/08/2016,235
10/08/2016,219.766998
11/08/2016,211.132996
12/08/2016,212.932999
16/08/2016,214.199997
17/08/2016,222.966995
18/08/2016,223.233002
19/08/2016,220.899994
22/08/2016,217.867004
23/08/2016,217.733002
24/08/2016,216.699997
25/08/2016,216
26/08/2016,214.699997
29/08/2016,216.733002
30/08/2016,217.167007
31/08/2016,215.033005
01/09/2016,213.5
02/09/2016,213.766998
06/09/2016,215.867004
07/09/2016,224.233002
08/09/2016,218.632996
09/09/2016,219.899994
12/09/2016,208.300003
14/09/2016,210.667007
15/09/2016,208.033005
16/09/2016,212.466995
19/09/2016,213.266998
20/09/2016,215.233002
21/09/2016,214.832993
22/09/2016,215.832993
23/09/2016,212.766998
26/09/2016,210.5
27/09/2016,209.367004
28/09/2016,210.800003
29/09/2016,204.332993
30/09/2016,212
03/10/2016,219.567001
04/10/2016,218.932999
05/10/2016,222.233002
06/10/2016,221.399994
07/10/2016,219.399994
10/10/2016,220.966995
13/10/2016,214.466995
14/10/2016,220.300003
17/10/2016,214.332993
18/10/2016,220.932999
19/10/2016,221.699997
20/10/2016,220.167007
21/10/2016,222.766998
24/10/2016,221.632996
25/10/2016,220.067001
26/10/2016,219.832993
27/10/2016,218.632996
28/10/2016,220.800003
01/11/2016,219.167007
02/11/2016,215.233002
03/11/2016,209.367004
04/11/2016,201.266998
07/11/2016,210.432999
08/11/2016,207.899994
09/11/2016,205.567001
10/11/2016,217.466995
11/11/2016,201
15/11/2016,190.600006
16/11/2016,196.300003
17/11/2016,197.766998
18/11/2016,193.632996
21/11/2016,186.832993
22/11/2016,190.067001
23/11/2016,197.800003
24/11/2016,197.432999
25/11/2016,201.432999
28/11/2016,201.100006
29/11/2016,202.266998
30/11/2016,206.533005
01/12/2016,207.533005
02/12/2016,204.100006
05/12/2016,208.800003
06/12/2016,207.5
07/12/2016,208.733002
08/12/2016,220
09/12/2016,214.399994
12/12/2016,214.167007
13/12/2016,217.367004
14/12/2016,213.300003
15/12/2016,214.132996
16/12/2016,215.5
19/12/2016,213.567001
20/12/2016,212.632996
21/12/2016,215
22/12/2016,212.733002
23/12/2016,206.067001
26/12/2016,204.766998
27/12/2016,206.832993
28/12/2016,209.800003
29/12/2016,218
30/12/2016,217.632996
02/01/2017,218.567001
03/01/2017,215.632996
04/01/2017,213.932999
05/01/2017,219.033005
06/01/2017,221.100006
09/01/2017,219.5
10/01/2017,218.699997
11/01/2017,220.132996
12/01/2017,219.832993
13/01/2017,217.766998
16/01/2017,219.132996
17/01/2017,217.567001
18/01/2017,220.567001
19/01/2017,217.100006
20/01/2017,217.567001
23/01/2017,215.766998
24/01/2017,220.567001
25/01/2017,221
27/01/2017,229.567001
30/01/2017,229.033005
31/01/2017,221.233002
01/02/2017,224.399994
02/02/2017,223.266998
03/02/2017,226.766998
06/02/2017,226.199997
07/02/2017,225.367004
08/02/2017,229.067001
09/02/2017,232.567001
10/02/2017,237.266998
13/02/2017,233.966995
14/02/2017,235.466995
15/02/2017,228.932999
16/02/2017,231.367004
17/02/2017,233.199997
20/02/2017,234.033005
21/02/2017,233.733002
22/02/2017,234.832993
23/02/2017,232.867004
27/02/2017,230.399994
28/02/2017,233.466995
01/03/2017,241.167007
02/03/2017,235.300003
03/03/2017,235.733002
06/03/2017,238.167007
07/03/2017,235.766998
08/03/2017,236.567001
09/03/2017,238.300003
10/03/2017,236.867004
14/03/2017,241.932999
15/03/2017,242.800003
16/03/2017,244.899994
17/03/2017,244.667007
20/03/2017,247.167007
21/03/2017,246.733002
22/03/2017,240.5
23/03/2017,242.867004
24/03/2017,243.867004
27/03/2017,244.067001
28/03/2017,247.899994
29/03/2017,253
30/03/2017,252.399994
31/03/2017,247.932999
03/04/2017,250.300003
05/04/2017,254.733002
06/04/2017,256.132996
07/04/2017,252
10/04/2017,253.800003
11/04/2017,253.567001
12/04/2017,249.733002
13/04/2017,250.932999
17/04/2017,248.600006
18/04/2017,247.699997
19/04/2017,250.332993
20/04/2017,251.033005
21/04/2017,253
24/04/2017,255.667007
25/04/2017,255.466995
26/04/2017,257.333008
27/04/2017,259.200012
28/04/2017,267.5
02/05/2017,268.03299
03/05/2017,270.600006
04/05/2017,269.166992
05/05/2017,263.299988
08/05/2017,272.266998
09/05/2017,269.96701
10/05/2017,272.799988
11/05/2017,268.200012
12/05/2017,276
15/05/2017,278.132996
16/05/2017,279.200012
17/05/2017,276.867004
18/05/2017,272.46701
19/05/2017,282.399994
22/05/2017,288.799988
23/05/2017,281.600006
24/05/2017,280.666992
25/05/2017,287.632996
26/05/2017,298.233002
29/05/2017,298.733002
30/05/2017,298.233002
31/05/2017,300.367004
01/06/2017,298.833008
02/06/2017,302.867004
05/06/2017,303.132996
06/06/2017,305.132996
07/06/2017,307.399994
08/06/2017,306.867004
09/06/2017,306.899994
12/06/2017,319.632996
13/06/2017,318.266998
14/06/2017,318.733002
15/06/2017,317.700012
16/06/2017,315.867004
19/06/2017,326.733002
20/06/2017,319.867004
21/06/2017,315.53299
22/06/2017,313.799988
23/06/2017,308.166992
27/06/2017,313.367004
28/06/2017,309.766998
29/06/2017,304.799988
30/06/2017,308
03/07/2017,306.566986
04/07/2017,305.600006
05/07/2017,305.450012
06/07/2017,314.100006
07/07/2017,310.950012
10/07/2017,312.5
11/07/2017,313.649994
12/07/2017,314.399994
13/07/2017,321.700012
14/07/2017,316.899994
17/07/2017,318.25
18/07/2017,317
19/07/2017,326.049988
20/07/2017,321.600006
21/07/2017,323.75
24/07/2017,324.950012
25/07/2017,323.200012
26/07/2017,322
27/07/2017,320.299988
28/07/2017,324.899994
31/07/2017,325
01/08/2017,329.5
02/08/2017,333.149994
03/08/2017,331.049988
04/08/2017,336.799988
07/08/2017,339.549988
08/08/2017,336.649994
09/08/2017,329.049988
10/08/2017,317.450012
11/08/2017,323.25
14/08/2017,323.549988
16/08/2017,331.75
17/08/2017,323.75
18/08/2017,325.5
21/08/2017,320.399994
22/08/2017,310.649994
23/08/2017,314.25
24/08/2017,310.5
28/08/2017,311.75
29/08/2017,303.799988
30/08/2017,309.25
31/08/2017,308.100006
01/09/2017,319
04/09/2017,312.75
05/09/2017,315.5
06/09/2017,326.200012
07/09/2017,333
08/09/2017,328.700012
11/09/2017,333
12/09/2017,337.450012
13/09/2017,333
14/09/2017,330.25
15/09/2017,332.649994
18/09/2017,333.799988
19/09/2017,341.049988
20/09/2017,344.899994
21/09/2017,340.100006
22/09/2017,336.25
25/09/2017,334.25
26/09/2017,339.600006
27/09/2017,332.600006
28/09/2017,339.350006
29/09/2017,336.399994
03/10/2017,339.899994
04/10/2017,335.5
05/10/2017,336.850006
06/10/2017,341.600006
09/10/2017,339.850006
10/10/2017,347.049988
11/10/2017,352.049988
12/10/2017,357.850006
13/10/2017,355.5
16/10/2017,354.950012
17/10/2017,355.5
18/10/2017,355.399994
19/10/2017,354.950012
23/10/2017,358.450012
24/10/2017,357.450012
25/10/2017,358.75
26/10/2017,355.200012
27/10/2017,357.549988
30/10/2017,364.899994
31/10/2017,365.200012
01/11/2017,369.75
02/11/2017,363.399994
03/11/2017,364
06/11/2017,366.649994
07/11/2017,367.649994
08/11/2017,361.399994
09/11/2017,361.450012
10/11/2017,355.450012
13/11/2017,352.799988
14/11/2017,355.5
15/11/2017,349.549988
16/11/2017,359.450012
17/11/2017,359.600006
20/11/2017,357.5
21/11/2017,352.649994
22/11/2017,344.549988
23/11/2017,342.75
24/11/2017,346.149994
27/11/2017,361.549988
28/11/2017,361.25
29/11/2017,363.950012
30/11/2017,365.200012
01/12/2017,357.850006
04/12/2017,362.899994
05/12/2017,361.899994
06/12/2017,357
07/12/2017,367.700012
08/12/2017,372.299988
11/12/2017,378.549988
12/12/2017,376.100006
13/12/2017,368.399994
14/12/2017,372.350006
15/12/2017,375.899994
18/12/2017,379.100006
19/12/2017,392.450012
20/12/2017,385.899994
21/12/2017,374.649994
22/12/2017,376.850006
26/12/2017,375.299988
27/12/2017,368.450012
28/12/2017,371.350006
29/12/2017,379.25
01/01/2018,379.100006
02/01/2018,378.799988
03/01/2018,373.899994
04/01/2018,375.350006
05/01/2018,381
08/01/2018,383.75
09/01/2018,383.200012
10/01/2018,378.649994
11/01/2018,385.700012
12/01/2018,385.899994
15/01/2018,383.100006
16/01/2018,377.799988
17/01/2018,384.100006
18/01/2018,378.799988
19/01/2018,382.299988
22/01/2018,384.399994
23/01/2018,386.100006
24/01/2018,384.450012
25/01/2018,370.149994
29/01/2018,369.950012
30/01/2018,362.299988
31/01/2018,365.799988
01/02/2018,362.75
02/02/2018,352.049988
05/02/2018,354.600006
06/02/2018,356
07/02/2018,355
08/02/2018,364
09/02/2018,359.950012
12/02/2018,364.450012
14/02/2018,357.25
15/02/2018,341.200012
16/02/2018,326.75
19/02/2018,327.399994
20/02/2018,325.799988
21/02/2018,314.100006
22/02/2018,310.649994
23/02/2018,318.899994
26/02/2018,327.950012
27/02/2018,327.200012
28/02/2018,330
01/03/2018,319.899994
05/03/2018,309.899994
06/03/2018,307.200012
07/03/2018,309.200012
08/03/2018,316.25
09/03/2018,317.149994
12/03/2018,319.200012
13/03/2018,318.799988
14/03/2018,320.149994
15/03/2018,314.049988
16/03/2018,307.450012
19/03/2018,306.649994
20/03/2018,304.899994
21/03/2018,308.850006
22/03/2018,310.950012
23/03/2018,306.149994
26/03/2018,315.799988
27/03/2018,315.200012
28/03/2018,310.950012
02/04/2018,323.399994
03/04/2018,332.350006
04/04/2018,333.200012
05/04/2018,338.850006
06/04/2018,343.899994
09/04/2018,346.25
10/04/2018,340.200012
11/04/2018,342.600006
12/04/2018,342.950012
13/04/2018,338.100006
16/04/2018,344.350006
17/04/2018,343.299988
18/04/2018,342.100006
19/04/2018,347.899994
20/04/2018,351.100006
23/04/2018,351.899994
24/04/2018,356.200012
25/04/2018,353.450012
26/04/2018,353.899994
27/04/2018,353.950012
30/04/2018,352.700012
02/05/2018,351.149994
03/05/2018,346.049988
04/05/2018,334.5
07/05/2018,345.200012
08/05/2018,338.850006
09/05/2018,336.200012
10/05/2018,335.950012
11/05/2018,339
14/05/2018,338.450012
15/05/2018,333.450012
16/05/2018,332.850006
17/05/2018,330.450012
18/05/2018,325.25
21/05/2018,323.75
22/05/2018,334.5
23/05/2018,319.450012
24/05/2018,301.600006
25/05/2018,312.049988
28/05/2018,318.899994
29/05/2018,318.200012
30/05/2018,312.25
31/05/2018,310.149994
01/06/2018,306.799988
04/06/2018,306.549988
05/06/2018,307.649994
06/06/2018,311.100006
07/06/2018,313.100006
08/06/2018,310.049988
11/06/2018,310.049988
12/06/2018,311.700012
13/06/2018,309.399994
14/06/2018,313.700012
15/06/2018,307.950012
18/06/2018,302.299988
19/06/2018,309.25
20/06/2018,307.350006
21/06/2018,306.649994
22/06/2018,303.75
