Date,Close
23/06/2015,34227.39844
24/06/2015,33807.5
25/06/2015,33760.39844
26/06/2015,33742.60156
29/06/2015,33229.39844
30/06/2015,34230.89844
01/07/2015,34756.39844
02/07/2015,34807.89844
03/07/2015,34860.80078
06/07/2015,34837.60156
07/07/2015,35102.19922
08/07/2015,34928.10156
09/07/2015,35166.30078
10/07/2015,35199.89844
13/07/2015,35714.5
14/07/2015,35486.10156
15/07/2015,35646.80078
16/07/2015,36101.30078
17/07/2015,36217.69922
20/07/2015,36598.5
21/07/2015,36154.89844
22/07/2015,36358.39844
23/07/2015,38094.19922
24/07/2015,38531.60156
27/07/2015,38986.10156
28/07/2015,39286.10156
29/07/2015,39504.89844
30/07/2015,39402.69922
31/07/2015,40839.19922
03/08/2015,42554.69922
04/08/2015,45699.89844
05/08/2015,45384.60156
06/08/2015,44764.80078
07/08/2015,44922.39844
10/08/2015,44510.80078
11/08/2015,42540.89844
12/08/2015,41518.89844
13/08/2015,41854.19922
14/08/2015,42567.60156
17/08/2015,42597.39844
18/08/2015,44138.10156
19/08/2015,44053.80078
20/08/2015,43446.19922
21/08/2015,43388.60156
24/08/2015,38788.89844
25/08/2015,39882.80078
26/08/2015,40069.80078
27/08/2015,40907.89844
28/08/2015,41007.60156
31/08/2015,40392.19922
01/09/2015,39684.5
02/09/2015,40263.39844
03/09/2015,40258.80078
04/09/2015,38678.10156
07/09/2015,38005.19922
08/09/2015,39328.60156
09/09/2015,39526.60156
10/09/2015,40614
11/09/2015,40536.19922
14/09/2015,40815.60156
15/09/2015,40240
16/09/2015,39873.39844
18/09/2015,40166.5
21/09/2015,41418.80078
22/09/2015,41442.60156
23/09/2015,40935.39844
24/09/2015,41262.19922
28/09/2015,41242.89844
29/09/2015,41574.10156
30/09/2015,41935.89844
01/10/2015,41629.89844
05/10/2015,42877.80078
06/10/2015,42549.60156
07/10/2015,42587.80078
08/10/2015,41895.89844
09/10/2015,41373.80078
12/10/2015,41104.60156
13/10/2015,41180.5
14/10/2015,41254.80078
15/10/2015,41848.89844
16/10/2015,41899
19/10/2015,41914.80078
20/10/2015,42172.89844
21/10/2015,42225.89844
23/10/2015,42631.10156
26/10/2015,42237.19922
27/10/2015,41578.39844
28/10/2015,41248.10156
29/10/2015,40659.89844
30/10/2015,39751.39844
02/11/2015,39358.80078
03/11/2015,39731.60156
04/11/2015,39019.89844
05/11/2015,38556.39844
06/11/2015,38512.39844
09/11/2015,38966.69922
10/11/2015,38102.89844
13/11/2015,38377.89844
16/11/2015,38017.80078
17/11/2015,39530.10156
18/11/2015,38932.10156
19/11/2015,39333.10156
20/11/2015,39381.89844
23/11/2015,39174.39844
24/11/2015,38953.60156
26/11/2015,38664.69922
27/11/2015,39430.80078
30/11/2015,38850
01/12/2015,39237.39844
02/12/2015,39281.80078
03/12/2015,39151.30078
04/12/2015,39630.80078
07/12/2015,39171.10156
08/12/2015,39215.10156
09/12/2015,39045.60156
10/12/2015,39443
11/12/2015,39414.39844
14/12/2015,38602.60156
15/12/2015,38790.60156
16/12/2015,38732.60156
17/12/2015,39143.89844
18/12/2015,39162.89844
21/12/2015,39213
22/12/2015,39175.30078
23/12/2015,39287.89844
24/12/2015,39539.60156
28/12/2015,39659.80078
29/12/2015,39784.89844
30/12/2015,39792.39844
31/12/2015,39877.5
01/01/2016,40552.10156
04/01/2016,40505.89844
05/01/2016,40593.19922
06/01/2016,40419.19922
07/01/2016,39066.19922
08/01/2016,38638.60156
11/01/2016,38978.60156
12/01/2016,38875.89844
13/01/2016,38443.80078
14/01/2016,38179.10156
15/01/2016,37688.10156
18/01/2016,36193.19922
19/01/2016,36362
20/01/2016,35040.19922
21/01/2016,34909.10156
22/01/2016,36236.30078
25/01/2016,36125.10156
27/01/2016,35761.10156
28/01/2016,35732.89844
29/01/2016,35626.19922
01/02/2016,34313.10156
02/02/2016,34618.80078
03/02/2016,34201.19922
04/02/2016,33725.39844
05/02/2016,34180.39844
08/02/2016,34140.10156
09/02/2016,33656.10156
10/02/2016,33825.39844
11/02/2016,32304.90039
12/02/2016,31811.80078
15/02/2016,33317.60156
16/02/2016,33227.60156
17/02/2016,33342.30078
18/02/2016,33435.10156
19/02/2016,33602
22/02/2016,33729.89844
23/02/2016,33589
24/02/2016,32764.40039
25/02/2016,31977.69922
26/02/2016,32371.5
29/02/2016,32547.09961
01/03/2016,33854.89844
02/03/2016,34063.89844
03/03/2016,34066.10156
04/03/2016,34226.69922
08/03/2016,34455.89844
09/03/2016,34405.39844
10/03/2016,34415.60156
11/03/2016,34499.80078
14/03/2016,34601.80078
15/03/2016,34356.39844
16/03/2016,33454.39844
17/03/2016,33936.80078
18/03/2016,34716.89844
21/03/2016,34747.39844
22/03/2016,34810.10156
23/03/2016,35340.39844
28/03/2016,36159.80078
29/03/2016,36915.5
30/03/2016,37912
31/03/2016,38296.80078
01/04/2016,37255.10156
04/04/2016,36844.60156
05/04/2016,35742.10156
06/04/2016,36174.60156
07/04/2016,35791.10156
08/04/2016,35468.19922
11/04/2016,35800.69922
12/04/2016,36269.80078
13/04/2016,36595.80078
18/04/2016,36740
20/04/2016,36816.19922
21/04/2016,36012.80078
22/04/2016,35541.89844
25/04/2016,35404.89844
26/04/2016,35721.10156
27/04/2016,34786.19922
28/04/2016,34113.10156
29/04/2016,33787.80078
02/05/2016,34187
03/05/2016,33434.89844
04/05/2016,33715.10156
05/05/2016,33835.89844
06/05/2016,33742.10156
09/05/2016,33687.10156
10/05/2016,33333.39844
11/05/2016,32848.10156
12/05/2016,33297.39844
13/05/2016,32907.10156
16/05/2016,33031
17/05/2016,32810.19922
18/05/2016,32874.39844
19/05/2016,32579.19922
20/05/2016,32005.80078
23/05/2016,31783.80078
24/05/2016,31164.40039
25/05/2016,31965.40039
26/05/2016,32553.09961
27/05/2016,33542.19922
30/05/2016,33447.89844
31/05/2016,33774.39844
01/06/2016,33341.89844
02/06/2016,33425.60156
03/06/2016,33427.60156
06/06/2016,33262.39844
07/06/2016,33013.5
08/06/2016,32612.19922
09/06/2016,32546.40039
10/06/2016,32197.09961
13/06/2016,31982.69922
14/06/2016,31923.19922
15/06/2016,31663.69922
16/06/2016,31595.19922
17/06/2016,31332.19922
20/06/2016,32246.90039
21/06/2016,31844.90039
22/06/2016,31718.80078
23/06/2016,31676.90039
24/06/2016,31317.19922
27/06/2016,31870.90039
28/06/2016,32941.89844
29/06/2016,33519.19922
30/06/2016,33077.60156
01/07/2016,33656.60156
04/07/2016,35146.60156
05/07/2016,34746.19922
07/07/2016,35231.19922
08/07/2016,35391.10156
11/07/2016,35292.80078
12/07/2016,35238.19922
13/07/2016,34490.10156
14/07/2016,34567.30078
15/07/2016,34221.89844
18/07/2016,34599.10156
19/07/2016,34829.5
20/07/2016,35317.60156
21/07/2016,34389.30078
22/07/2016,34153.60156
25/07/2016,34668.10156
26/07/2016,33862.5
27/07/2016,34026.10156
28/07/2016,34053.89844
29/07/2016,33844.10156
01/08/2016,33799.10156
02/08/2016,33922.39844
03/08/2016,34605.89844
04/08/2016,35315.39844
05/08/2016,37068.19922
08/08/2016,37092.39844
09/08/2016,36902.39844
10/08/2016,36716.89844
11/08/2016,36660.80078
12/08/2016,36129.19922
16/08/2016,36126.30078
17/08/2016,36525.10156
18/08/2016,36553.89844
19/08/2016,36110.10156
22/08/2016,35485.60156
23/08/2016,35744.19922
24/08/2016,36300.30078
25/08/2016,36458.89844
26/08/2016,36339.69922
29/08/2016,37471.60156
30/08/2016,37591.39844
31/08/2016,37431.80078
01/09/2016,37231.89844
02/09/2016,38852.60156
06/09/2016,39535.80078
07/09/2016,39893.60156
08/09/2016,40035.80078
09/09/2016,40201.5
12/09/2016,39100.19922
14/09/2016,40722.89844
15/09/2016,41124
16/09/2016,40507.80078
19/09/2016,43101.60156
20/09/2016,43620.5
21/09/2016,43806.60156
22/09/2016,44375.89844
23/09/2016,45841.30078
26/09/2016,45715.39844
27/09/2016,46562.39844
28/09/2016,49753.39844
29/09/2016,48605.60156
30/09/2016,50872.60156
03/10/2016,51894.89844
04/10/2016,51226.89844
05/10/2016,53693.80078
06/10/2016,53892.80078
07/10/2016,53471.89844
10/10/2016,53034
13/10/2016,53371.30078
14/10/2016,52449
17/10/2016,49873.10156
18/10/2016,51627.60156
19/10/2016,50518.39844
20/10/2016,49770.10156
21/10/2016,50438.19922
24/10/2016,49949.89844
25/10/2016,50100.10156
26/10/2016,49638.60156
27/10/2016,46403.60156
28/10/2016,47955.60156
01/11/2016,50095.39844
02/11/2016,49569.10156
03/11/2016,50264.30078
04/11/2016,50179.69922
07/11/2016,50851.89844
08/11/2016,52046.69922
09/11/2016,52166.60156
10/11/2016,53515.39844
11/11/2016,52576.89844
15/11/2016,50108.30078
16/11/2016,50548.39844
17/11/2016,49876.89844
18/11/2016,49080.5
21/11/2016,46672.39844
22/11/2016,46947.19922
23/11/2016,47513.80078
24/11/2016,47214.80078
25/11/2016,47270.5
28/11/2016,47574.10156
29/11/2016,49118.89844
30/11/2016,49900.10156
01/12/2016,48883.30078
02/12/2016,48841.60156
05/12/2016,50469.30078
06/12/2016,50304.69922
07/12/2016,50147.80078
08/12/2016,51416.60156
09/12/2016,53033.5
12/12/2016,52235
13/12/2016,52424.19922
14/12/2016,52759.69922
15/12/2016,52613.39844
16/12/2016,52154.69922
19/12/2016,51561.60156
20/12/2016,49825.30078
21/12/2016,48855.10156
22/12/2016,48234.60156
